sentence_id,word_id,word,word_lower,pos,head_dist,abs_head_dist,direction,token_frequency,log_token_frequency,token_length,sentence_position,relation_type,token_length_bin,sentence_position_bin,abs_head_dist_bin,frequency_bin,matched_stratum_id
newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0013,24,work,work,NOUN,-3,3,After Head,213,5.365976015021851,4,25,obl,3-4,21-25,3-4,"(4.22, 8.54]",391
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0034,5,instance,instance,NOUN,3,3,Before Head,6,1.9459101490553132,8,6,obl,7-8,6-10,3-4,"(1.386, 2.197]",489
reviews-281976-0004,4,test,test,NOUN,3,3,Before Head,38,3.6635616461296463,4,5,obl,3-4,1-5,3-4,"(3.497, 4.22]",370
email-enronsent07_01-0096,23,wager,wager,NOUN,3,3,Before Head,2,1.0986122886681096,5,24,nmod,5-6,21-25,3-4,"(0.692, 1.386]",40
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0022,5,time,time,NOUN,6,6,Before Head,397,5.986452005284438,4,6,ccomp,3-4,6-10,5-6,"(4.22, 8.54]",12
answers-20111108104724AAuBUR7_ans-0060,6,acupuncture,acupuncture,NOUN,3,3,Before Head,5,1.791759469228055,11,7,nsubj,11-12,6-10,3-4,"(1.386, 2.197]",75
newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0057,15,people,people,NOUN,1,1,Before Head,233,5.455321115357702,6,16,nsubj,5-6,16-20,1-2,"(4.22, 8.54]",154
reviews-229480-0008,7,surgeon,surgeon,NOUN,3,3,Before Head,6,1.9459101490553132,7,8,nsubj,7-8,6-10,3-4,"(1.386, 2.197]",229
email-enronsent37_01-0124,8,morning,morning,NOUN,-6,6,After Head,41,3.7376696182833684,7,9,obl,7-8,6-10,5-6,"(3.497, 4.22]",498
answers-20111107094641AATmyb6_ans-0010,16,district,district,NOUN,-5,5,After Head,6,1.9459101490553132,8,17,nmod,7-8,16-20,5-6,"(1.386, 2.197]",49
reviews-182354-0004,16,time,time,NOUN,-2,2,After Head,397,5.986452005284438,4,17,obl,3-4,16-20,1-2,"(4.22, 8.54]",384
answers-20111107194805AAdINwt_ans-0017,2,bus,bus,NOUN,2,2,Before Head,25,3.258096538021482,3,3,obl,3-4,1-5,1-2,"(2.833, 3.497]",367
answers-20111108105749AABv7vx_ans-0003,5,mile,mile,NOUN,-2,2,After Head,8,2.1972245773362196,4,6,obl:unmarked,3-4,6-10,1-2,"(1.386, 2.197]",316
reviews-023620-0006,12,member,member,NOUN,5,5,Before Head,25,3.258096538021482,6,13,obl,5-6,11-15,5-6,"(2.833, 3.497]",427
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0038,5,lives,lives,NOUN,-5,5,After Head,20,3.044522437723423,5,6,obl,5-6,6-10,5-6,"(2.833, 3.497]",456
newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0022,3,emails,emails,NOUN,-3,3,After Head,8,2.1972245773362196,6,4,nsubj,5-6,1-5,3-4,"(1.386, 2.197]",123
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0080,16,year,year,NOUN,-5,5,After Head,172,5.153291594497779,4,18,obl:unmarked,3-4,16-20,5-6,"(4.22, 8.54]",308
reviews-308088-0004,4,Manager,manager,NOUN,3,3,Before Head,31,3.4657359027997265,7,5,obl,7-8,1-5,3-4,"(2.833, 3.497]",469
answers-20111108094504AAKrc8F_ans-0013,2,aftershocks,aftershocks,NOUN,3,3,Before Head,2,1.0986122886681096,11,3,obl,11-12,1-5,3-4,"(0.692, 1.386]",358
email-enronsent31_01-0004,16,experiences,experiences,NOUN,6,6,Before Head,11,2.4849066497880004,11,17,obl,11-12,16-20,5-6,"(2.197, 2.833]",360
reviews-351727-0005,18,time,time,NOUN,-2,2,After Head,397,5.986452005284438,4,19,obl:unmarked,3-4,16-20,1-2,"(4.22, 8.54]",307
reviews-004940-0004,2,order,order,NOUN,3,3,Before Head,76,4.343805421853684,5,3,obl,5-6,1-5,3-4,"(4.22, 8.54]",422
answers-20111108082831AAco5PI_ans-0034,3,girl,girl,NOUN,-3,3,After Head,29,3.4011973816621555,4,4,obl,3-4,1-5,3-4,"(2.833, 3.497]",368
answers-20111108101024AANYJpw_ans-0010,5,THING,thing,NOUN,-3,3,After Head,82,4.418840607796598,5,6,nsubj,5-6,6-10,3-4,"(4.22, 8.54]",187
newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0057,3,steps,steps,NOUN,1,1,Before Head,14,2.70805020110221,5,4,nsubj,5-6,1-5,1-2,"(2.197, 2.833]",124
email-enronsent00_01-0029,2,Privacy,privacy,NOUN,-2,2,After Head,5,1.791759469228055,7,3,nmod,7-8,1-5,1-2,"(1.386, 2.197]",45
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0028,8,power,power,NOUN,6,6,Before Head,75,4.330733340286331,5,9,ccomp,5-6,6-10,5-6,"(4.22, 8.54]",13
reviews-048363-0008,5,lesson,lesson,NOUN,3,3,Before Head,8,2.1972245773362196,6,6,obl,5-6,6-10,3-4,"(1.386, 2.197]",451
answers-20111108110437AA5JNkr_ans-0005,17,action,action,NOUN,-2,2,After Head,24,3.2188758248682006,6,18,nsubj,5-6,16-20,1-2,"(2.833, 3.497]",149
reviews-135010-0008,9,time,time,NOUN,6,6,Before Head,397,5.986452005284438,4,10,obl:unmarked,3-4,6-10,5-6,"(4.22, 8.54]",322
email-enronsent20_01-0003,19,year,year,NOUN,-2,2,After Head,172,5.153291594497779,4,20,nmod,3-4,16-20,1-2,"(4.22, 8.54]",34
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0045,7,report,report,NOUN,1,1,Before Head,53,3.9889840465642745,6,8,nsubj,5-6,6-10,1-2,"(3.497, 4.22]",183
answers-20111108083309AAg9jwT_ans-0010,9,dirt,dirt,NOUN,-1,1,After Head,4,1.6094379124341003,4,10,nsubj,3-4,6-10,1-2,"(1.386, 2.197]",113
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0010,3,options,options,NOUN,2,2,Before Head,35,3.58351893845611,7,4,nsubj,7-8,1-5,1-2,"(3.497, 4.22]",197
answers-20111108104724AAuBUR7_ans-0079,9,horses,horses,NOUN,1,1,Before Head,21,3.091042453358316,6,10,nsubj,5-6,6-10,1-2,"(2.833, 3.497]",181
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0007,28,high,high,NOUN,-6,6,After Head,64,4.174387269895637,4,30,advcl,3-4,26-30,5-6,"(3.497, 4.22]",3
reviews-294081-0005,6,PEANUTS,peanuts,NOUN,-1,1,After Head,2,1.0986122886681096,7,7,nsubj,7-8,6-10,1-2,"(0.692, 1.386]",225
email-enronsent17_01-0090,4,EOL,eol,NOUN,-2,2,After Head,18,2.9444389791664403,3,5,obl,3-4,1-5,1-2,"(2.833, 3.497]",367
reviews-128168-0010,2,ladies,ladies,NOUN,1,1,Before Head,3,1.3862943611198906,6,3,nsubj,5-6,1-5,1-2,"(0.692, 1.386]",120
email-enronsent33_01-0118,2,oppositon,oppositon,NOUN,1,1,Before Head,1,0.6931471805599453,9,4,compound,9-10,1-5,1-2,"(0.692, 1.386]",20
answers-20111108105749AABv7vx_ans-0005,9,house,house,NOUN,-4,4,After Head,64,4.174387269895637,5,10,obl,5-6,6-10,3-4,"(3.497, 4.22]",458
email-enronsent26_01-0053,11,days,days,NOUN,3,3,Before Head,106,4.672828834461906,4,12,nmod:unmarked,3-4,11-15,3-4,"(4.22, 8.54]",26
newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0002,4,forums,forums,NOUN,-3,3,After Head,2,1.0986122886681096,6,5,nsubj,5-6,1-5,3-4,"(0.692, 1.386]",121
newsgroup-groups.google.com_alt.animals.bear_395d998336aec581_ENG_20031225_105300-0010,11,bear,bear,NOUN,1,1,Before Head,15,2.772588722239781,4,12,nsubj,3-4,11-15,1-2,"(2.197, 2.833]",92
email-enronsent34_01-0076,1,life,life,NOUN,-2,2,After Head,80,4.394449154672439,4,3,nsubj,3-4,1-5,1-2,"(4.22, 8.54]",89
email-enronsent11_01-0099,7,past,past,NOUN,3,3,Before Head,36,3.6109179126442243,4,8,obl,3-4,6-10,3-4,"(3.497, 4.22]",406
email-enronsent14_01-0021,4,time,time,NOUN,-4,4,After Head,397,5.986452005284438,4,5,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
email-enronsent22_01-0070,20,address,address,NOUN,-3,3,After Head,34,3.5553480614894135,7,21,nsubj,7-8,21-25,3-4,"(3.497, 4.22]",221
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0168,11,letter,letter,NOUN,-3,3,After Head,54,4.007333185232471,6,12,obl,5-6,11-15,3-4,"(3.497, 4.22]",428
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0036,11,problems,problems,NOUN,-4,4,After Head,46,3.8501476017100584,8,12,obl,7-8,11-15,3-4,"(3.497, 4.22]",477
reviews-059005-0003,5,morning,morning,NOUN,-4,4,After Head,41,3.7376696182833684,7,6,obl:unmarked,7-8,6-10,3-4,"(3.497, 4.22]",355
newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0005,16,words,words,NOUN,-4,4,After Head,14,2.70805020110221,5,17,nsubj,5-6,16-20,3-4,"(2.197, 2.833]",148
answers-20111108101300AAIAKXN_ans-0005,4,life,life,NOUN,-4,4,After Head,80,4.394449154672439,4,5,nsubj,3-4,1-5,3-4,"(4.22, 8.54]",90
reviews-022461-0004,6,prices,prices,NOUN,3,3,Before Head,44,3.8066624897703196,6,7,nsubj,5-6,6-10,3-4,"(3.497, 4.22]",184
answers-20111108091921AAaLK4e_ans-0004,4,singles,singles,NOUN,-3,3,After Head,2,1.0986122886681096,7,5,obl,7-8,1-5,3-4,"(0.692, 1.386]",463
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0081,15,charge,charge,NOUN,-3,3,After Head,38,3.6635616461296463,6,16,nsubj,5-6,16-20,3-4,"(3.497, 4.22]",152
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0063,4,horizons,horizons,NOUN,-3,3,After Head,1,0.6931471805599453,8,5,obl,7-8,1-5,3-4,"(0.692, 1.386]",463
reviews-326439-0008,8,SUSHI,sushi,NOUN,3,3,Before Head,8,2.1972245773362196,5,10,nsubj,5-6,6-10,3-4,"(1.386, 2.197]",176
email-enronsent41_01-0003,1,divisions,divisions,NOUN,4,4,Before Head,7,2.0794415416798357,9,2,obl,9-10,1-5,3-4,"(1.386, 2.197]",501
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0047,3,hand,hand,NOUN,4,4,Before Head,46,3.8501476017100584,4,4,obl,3-4,1-5,3-4,"(3.497, 4.22]",370
answers-20111108092029AAsHTYP_ans-0004,4,Silkie,silkie,NOUN,-2,2,After Head,7,2.0794415416798357,6,5,obl,5-6,1-5,1-2,"(1.386, 2.197]",413
reviews-235576-0003,2,doubt,doubt,NOUN,3,3,Before Head,12,2.5649493574615367,5,3,nmod,5-6,1-5,3-4,"(2.197, 2.833]",37
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0044,6,man,man,NOUN,-6,6,After Head,33,3.5263605246161616,3,7,obl,3-4,6-10,5-6,"(3.497, 4.22]",407
reviews-372903-0003,6,essence,essence,NOUN,5,5,Before Head,4,1.6094379124341003,7,8,nmod,7-8,6-10,5-6,"(1.386, 2.197]",53
email-enronsent07_01-0012,7,people,people,NOUN,6,6,Before Head,233,5.455321115357702,6,8,nsubj,5-6,6-10,5-6,"(4.22, 8.54]",188
reviews-158335-0002,25,guys,guys,NOUN,-3,3,After Head,41,3.7376696182833684,4,27,nsubj,3-4,26-30,3-4,"(3.497, 4.22]",105
reviews-341397-0003,4,time,time,NOUN,-2,2,After Head,397,5.986452005284438,4,5,obl,3-4,1-5,1-2,"(4.22, 8.54]",371
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0022,3,wealth,wealth,NOUN,-2,2,After Head,7,2.0794415416798357,6,4,nsubj,5-6,1-5,1-2,"(1.386, 2.197]",122
newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0017,6,bowl,bowl,NOUN,2,2,Before Head,9,2.302585092994046,4,7,obl:unmarked,3-4,6-10,1-2,"(2.197, 2.833]",317
answers-20111108101850AAhNuvz_ans-0006,11,day,day,NOUN,-6,6,After Head,171,5.147494476813453,3,12,obl,3-4,11-15,5-6,"(4.22, 8.54]",379
answers-20111106144630AAadR8l_ans-0010,6,problem,problem,NOUN,-2,2,After Head,74,4.31748811353631,7,7,nsubj,7-8,6-10,1-2,"(4.22, 8.54]",237
email-enronsent03_01-0056,3,message,message,NOUN,3,3,Before Head,44,3.8066624897703196,7,4,obl,7-8,1-5,3-4,"(3.497, 4.22]",470
email-enronsent36_02-0073,17,days,days,NOUN,3,3,Before Head,106,4.672828834461906,4,18,nmod:unmarked,3-4,16-20,3-4,"(4.22, 8.54]",27
email-enronsent37_01-0036,11,term,term,NOUN,2,2,Before Head,23,3.1780538303479458,4,12,compound,3-4,11-15,1-2,"(2.833, 3.497]",18
email-enronsent02_01-0015,4,differences,differences,NOUN,-2,2,After Head,7,2.0794415416798357,11,5,nsubj,11-12,1-5,1-2,"(1.386, 2.197]",68
reviews-274106-0005,1,Food,food,NOUN,2,2,Before Head,167,5.123963979403259,4,2,nsubj,3-4,1-5,1-2,"(4.22, 8.54]",89
reviews-042416-0005,10,part,part,NOUN,2,2,Before Head,64,4.174387269895637,4,11,nmod,3-4,11-15,1-2,"(3.497, 4.22]",33
newsgroup-groups.google.com_alt.animals.bear_395d998336aec581_ENG_20031225_105300-0005,23,bears,bears,NOUN,-1,1,After Head,8,2.1972245773362196,5,24,nsubj,5-6,21-25,1-2,"(1.386, 2.197]",158
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0012,20,extent,extent,NOUN,2,2,Before Head,5,1.791759469228055,6,21,nmod,5-6,21-25,1-2,"(1.386, 2.197]",41
email-enronsent35_01-0135,4,help,help,NOUN,-4,4,After Head,142,4.962844630259907,4,5,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
reviews-006970-0004,4,morning,morning,NOUN,-3,3,After Head,41,3.7376696182833684,7,5,obl:unmarked,7-8,1-5,3-4,"(3.497, 4.22]",348
email-enronsent13_01-0041,1,info,info,NOUN,-2,2,After Head,23,3.1780538303479458,4,3,nsubj,3-4,1-5,1-2,"(2.833, 3.497]",85
email-enronsent02_01-0052,18,expectation,expectation,NOUN,-2,2,After Head,2,1.0986122886681096,11,19,nsubj,11-12,16-20,1-2,"(0.692, 1.386]",72
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0103,9,recruiting,recruiting,NOUN,6,6,Before Head,7,2.0794415416798357,10,10,nsubj,9-10,6-10,5-6,"(1.386, 2.197]",258
reviews-272836-0003,29,section,section,NOUN,4,4,Before Head,18,2.9444389791664403,7,30,nsubj,7-8,26-30,3-4,"(2.833, 3.497]",223
reviews-018562-0007,11,grandmother,grandmother,NOUN,1,1,Before Head,3,1.3862943611198906,11,12,nsubj,11-12,11-15,1-2,"(0.692, 1.386]",71
answers-20111108110012AAK8Azy_ans-0030,11,example,example,NOUN,6,6,Before Head,23,3.1780538303479458,7,12,nmod,7-8,11-15,5-6,"(2.833, 3.497]",47
email-enronsent03_01-0007,5,today,today,NOUN,-3,3,After Head,65,4.189654742026425,5,6,obl:unmarked,5-6,6-10,3-4,"(3.497, 4.22]",340
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0056,22,doubts,doubts,NOUN,-2,2,After Head,3,1.3862943611198906,6,24,nsubj,5-6,21-25,1-2,"(0.692, 1.386]",156
email-enronsent06_01-0068,24,deadline,deadline,NOUN,-4,4,After Head,3,1.3862943611198906,8,25,obl,7-8,21-25,3-4,"(0.692, 1.386]",483
answers-20111107211742AAHZaPe_ans-0001,12,future,future,NOUN,-2,2,After Head,28,3.367295829986474,6,13,obj,5-6,11-15,1-2,"(2.833, 3.497]",280
answers-20111108092029AAsHTYP_ans-0023,4,toes,toes,NOUN,3,3,Before Head,8,2.1972245773362196,4,5,nsubj,3-4,1-5,3-4,"(1.386, 2.197]",82
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0091,12,guys,guys,NOUN,3,3,Before Head,41,3.7376696182833684,4,14,nsubj,3-4,11-15,3-4,"(3.497, 4.22]",94
reviews-317846-0006,1,staff,staff,NOUN,1,1,Before Head,81,4.406719247264253,5,2,nsubj,5-6,1-5,1-2,"(4.22, 8.54]",130
email-enronsent37_01-0102,10,minutes,minutes,NOUN,3,3,Before Head,44,3.8066624897703196,7,11,obl,7-8,11-15,3-4,"(3.497, 4.22]",477
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0217,3,persuasion,persuasion,NOUN,-3,3,After Head,1,0.6931471805599453,10,4,nsubj,9-10,1-5,3-4,"(0.692, 1.386]",240
newsgroup-groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300-0042,26,way,way,NOUN,6,6,Before Head,204,5.3230099791384085,3,27,obl,3-4,26-30,5-6,"(4.22, 8.54]",394
email-enronsent02_01-0046,11,Q1,q1,NOUN,-1,1,After Head,9,2.302585092994046,2,12,nmod:unmarked,1-2,11-15,1-2,"(2.197, 2.833]",21
email-enronsent40_01-0032,4,morning,morning,NOUN,-2,2,After Head,41,3.7376696182833684,7,5,obl:unmarked,7-8,1-5,1-2,"(3.497, 4.22]",347
reviews-112579-0009,9,pastries,pastries,NOUN,-5,5,After Head,1,0.6931471805599453,8,11,nsubj,7-8,11-15,5-6,"(0.692, 1.386]",201
email-enronsent43_01-0081,7,ones,ones,NOUN,-3,3,After Head,36,3.6109179126442243,4,8,obl,3-4,6-10,3-4,"(3.497, 4.22]",406
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0053,2,days,days,NOUN,2,2,Before Head,106,4.672828834461906,4,3,nmod:unmarked,3-4,1-5,1-2,"(4.22, 8.54]",24
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200-0044,3,couple,couple,NOUN,-2,2,After Head,51,3.9512437185814275,6,4,nsubj,5-6,1-5,1-2,"(3.497, 4.22]",128
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0032,8,cases,cases,NOUN,2,2,Before Head,12,2.5649493574615367,5,9,nmod,5-6,6-10,1-2,"(2.197, 2.833]",44
answers-20111108104206AAygiaE_ans-0011,21,day,day,NOUN,6,6,Before Head,171,5.147494476813453,3,23,obl:unmarked,3-4,21-25,5-6,"(4.22, 8.54]",312
answers-20111108105749AABv7vx_ans-0010,21,home,home,NOUN,-2,2,After Head,99,4.605170185988092,4,22,obl,3-4,21-25,1-2,"(4.22, 8.54]",390
email-enronsent05_02-0053,3,draft,draft,NOUN,-3,3,After Head,41,3.7376696182833684,5,4,nsubj:pass,5-6,1-5,3-4,"(3.497, 4.22]",57
email-enronsent24_01-0119,1,way,way,NOUN,4,4,Before Head,204,5.3230099791384085,3,2,obl:unmarked,3-4,1-5,3-4,"(4.22, 8.54]",300
email-enronsent37_01-0056,4,discussion,discussion,NOUN,-4,4,After Head,12,2.5649493574615367,10,5,obl,9-10,1-5,3-4,"(2.197, 2.833]",503
reviews-110441-0014,8,economy,economy,NOUN,3,3,Before Head,11,2.4849066497880004,7,10,obl,7-8,6-10,3-4,"(2.197, 2.833]",492
reviews-116821-0014,10,service,service,NOUN,-3,3,After Head,163,5.099866427824199,7,12,nsubj,7-8,11-15,3-4,"(4.22, 8.54]",209
reviews-053248-0002,16,people,people,NOUN,-3,3,After Head,233,5.455321115357702,6,17,obj,5-6,16-20,3-4,"(4.22, 8.54]",283
newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0038,1,media,media,NOUN,2,2,Before Head,27,3.332204510175204,5,2,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
answers-20111108065616AAKtL2c_ans-0003,4,time,time,NOUN,-4,4,After Head,397,5.986452005284438,4,5,nsubj,3-4,1-5,3-4,"(4.22, 8.54]",90
email-enronsent20_01-0011,2,respects,respects,NOUN,4,4,Before Head,2,1.0986122886681096,8,3,obl,7-8,1-5,3-4,"(0.692, 1.386]",463
reviews-319816-0028,15,sort,sort,NOUN,-2,2,After Head,18,2.9444389791664403,4,17,nsubj,3-4,16-20,1-2,"(2.833, 3.497]",99
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0078,18,end,end,NOUN,6,6,Before Head,83,4.430816798843313,3,20,obl,3-4,16-20,5-6,"(4.22, 8.54]",386
email-enronsent13_01-0034,6,today,today,NOUN,-1,1,After Head,65,4.189654742026425,5,7,nmod:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",29
reviews-103952-0005,6,weekends,weekends,NOUN,2,2,Before Head,6,1.9459101490553132,8,7,obl,7-8,6-10,1-2,"(1.386, 2.197]",488
answers-20111108093211AA8bYFE_ans-0002,59,wheels,wheels,NOUN,-1,1,After Head,2,1.0986122886681096,6,62,nsubj,5-6,61-65,1-2,"(0.692, 1.386]",189
answers-20111107193815AAhaJjy_ans-0002,12,law,law,NOUN,-3,3,After Head,39,3.6888794541139363,3,13,nsubj,3-4,11-15,3-4,"(3.497, 4.22]",94
reviews-036753-0007,9,shops,shops,NOUN,-5,5,After Head,9,2.302585092994046,5,10,obl,5-6,6-10,5-6,"(2.197, 2.833]",454
answers-20111108082505AAtbdh9_ans-0016,1,kido,kido,NOUN,2,2,Before Head,1,0.6931471805599453,4,2,vocative,3-4,1-5,1-2,"(0.692, 1.386]",515
reviews-376503-0004,7,reviews,reviews,NOUN,5,5,Before Head,28,3.367295829986474,7,8,nmod,7-8,6-10,5-6,"(2.833, 3.497]",54
email-enronsent31_01-0033,7,process,process,NOUN,-6,6,After Head,48,3.8918202981106265,7,8,ccomp,7-8,6-10,5-6,"(3.497, 4.22]",15
email-enronsent17_01-0069,6,cruise,cruise,NOUN,-6,6,After Head,27,3.332204510175204,6,7,obl,5-6,6-10,5-6,"(2.833, 3.497]",456
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0230,11,proceeding,proceeding,NOUN,-6,6,After Head,3,1.3862943611198906,10,12,obl,9-10,11-15,5-6,"(0.692, 1.386]",505
email-enronsent44_01-0008,3,change,change,NOUN,-2,2,After Head,91,4.5217885770490405,6,4,nsubj,5-6,1-5,1-2,"(4.22, 8.54]",130
email-enronsent01_02-0025,3,article,article,NOUN,-3,3,After Head,20,3.044522437723423,7,4,nsubj,7-8,1-5,3-4,"(2.833, 3.497]",196
newsgroup-groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100-0080,8,file,file,NOUN,-6,6,After Head,41,3.7376696182833684,4,9,obl,3-4,6-10,5-6,"(3.497, 4.22]",407
answers-20111107144339AA0qw5S_ans-0003,3,travels,travels,NOUN,4,4,Before Head,4,1.6094379124341003,7,4,obl,7-8,1-5,3-4,"(1.386, 2.197]",465
reviews-038358-0003,10,way,way,NOUN,6,6,Before Head,204,5.3230099791384085,3,11,advcl,3-4,11-15,5-6,"(4.22, 8.54]",0
email-enronsent43_01-0096,12,rates,rates,NOUN,-6,6,After Head,20,3.044522437723423,5,13,obl,5-6,11-15,5-6,"(2.833, 3.497]",427
answers-20111107144339AA0qw5S_ans-0005,2,time,time,NOUN,3,3,Before Head,397,5.986452005284438,4,3,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
answers-20111108094323AARaBJ5_ans-0007,4,left,left,NOUN,-4,4,After Head,68,4.23410650459726,4,5,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
email-enronsent31_01-0061,12,options,options,NOUN,2,2,Before Head,35,3.58351893845611,7,13,nmod,7-8,11-15,1-2,"(3.497, 4.22]",48
reviews-314974-0006,9,way,way,NOUN,-6,6,After Head,204,5.3230099791384085,3,10,obl,3-4,6-10,5-6,"(4.22, 8.54]",410
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0012,2,rumours,rumours,NOUN,-1,1,After Head,1,0.6931471805599453,7,3,nsubj,7-8,1-5,1-2,"(0.692, 1.386]",190
newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0027,5,doubt,doubt,NOUN,5,5,Before Head,12,2.5649493574615367,5,6,obl,5-6,6-10,5-6,"(2.197, 2.833]",454
email-enronsent33_01-0067,3,mail,mail,NOUN,2,2,Before Head,19,2.995732273553991,4,4,obl,3-4,1-5,1-2,"(2.833, 3.497]",367
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0147,18,exposure,exposure,NOUN,6,6,Before Head,9,2.302585092994046,8,19,nsubj,7-8,16-20,5-6,"(2.197, 2.833]",213
answers-20111108085734AATXy0E_ans-0003,31,air,air,NOUN,-2,2,After Head,41,3.7376696182833684,3,32,obl,3-4,31-35,1-2,"(3.497, 4.22]",395
reviews-010393-0005,6,services,services,NOUN,-3,3,After Head,47,3.8712010109078907,8,7,obl,7-8,6-10,3-4,"(3.497, 4.22]",497
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0060,14,campaign,campaign,NOUN,4,4,Before Head,34,3.5553480614894135,8,15,obl,7-8,11-15,3-4,"(3.497, 4.22]",477
reviews-091704-0003,6,change,change,NOUN,4,4,Before Head,91,4.5217885770490405,6,7,obl,5-6,6-10,3-4,"(4.22, 8.54]",460
reviews-101972-0004,3,names,names,NOUN,-2,2,After Head,17,2.8903717578961645,5,4,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
answers-20111108104352AASs5OZ_ans-0004,10,week,week,NOUN,1,1,Before Head,89,4.499809670330265,4,11,obl:unmarked,3-4,11-15,1-2,"(4.22, 8.54]",303
answers-20111031103114AA61BW3_ans-0006,9,couple,couple,NOUN,3,3,Before Head,51,3.9512437185814275,6,10,obl:unmarked,5-6,6-10,3-4,"(3.497, 4.22]",340
newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0028,3,system,system,NOUN,3,3,Before Head,52,3.970291913552122,6,4,obl,5-6,1-5,3-4,"(3.497, 4.22]",420
answers-20111108104724AAuBUR7_ans-0003,11,year,year,NOUN,1,1,Before Head,172,5.153291594497779,4,12,nmod:unmarked,3-4,11-15,1-2,"(4.22, 8.54]",25
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0019,1,bombings,bombings,NOUN,1,1,Before Head,7,2.0794415416798357,8,2,nsubj,7-8,1-5,1-2,"(1.386, 2.197]",192
reviews-329692-0010,3,studio,studio,NOUN,4,4,Before Head,6,1.9459101490553132,6,4,obl,5-6,1-5,3-4,"(1.386, 2.197]",414
answers-20111108101850AAhNuvz_ans-0011,7,chickens,chickens,NOUN,3,3,Before Head,10,2.3978952727983707,8,8,nsubj,7-8,6-10,3-4,"(2.197, 2.833]",232
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0243,12,extent,extent,NOUN,3,3,Before Head,5,1.791759469228055,6,13,nmod,5-6,11-15,3-4,"(1.386, 2.197]",38
answers-20111108065616AAKtL2c_ans-0036,3,amnesties,amnesties,NOUN,-2,2,After Head,1,0.6931471805599453,9,4,nsubj,9-10,1-5,1-2,"(0.692, 1.386]",239
